workbook_id,review_order,review_batch,priority,entity_id,entity_type,display_name,review_status,review_bucket,review_decision,source_refs,source_paths,parsed_paths,cleaned_paths,chunk_sample_ids,related_packet_id,related_action_id,needs_llm,llm_skip_reason,decision_instructions,generated_by
review_workbook_concept_bgp_speaker,56,02_ready_with_manual_note,4,concept_bgp_speaker,BGPConcept,BGP Speaker,approved,ready_with_manual_note,unreviewed,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s006_1_1_001|rfc4271_s006_1_1_002|rfc4271_s009_3_001|rfc4271_s011_3_2_001|rfc4271_s021_2_001|rfc4271_s030_5_1_3_001|rfc4271_s030_5_1_3_002,packet_concept_bgp_speaker,action_entity_review_concept_bgp_speaker,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_bgp_update,57,02_ready_with_manual_note,4,concept_bgp_update,BGPConcept,BGP Update,approved,ready_with_manual_note,unreviewed,rfc4271|bgpstream_docs|context_2026,../context.md|raw/standards/rfc4271.txt|raw/tools_docs/bgpstream_docs.html,parsed/data_docs/bgpstream_docs.json|parsed/standards/rfc4271.json,cleaned/data_docs/bgpstream_docs.md|cleaned/standards/rfc4271.md,bgpstream_docs_s001_full_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s011_3_2_001|rfc4271_s076_10_003|rfc4271_s081_6_007|rfc4271_s006_1_1_001|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001,packet_concept_bgp_update,action_entity_review_concept_bgp_update,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_paper_method_bgpshield,58,02_ready_with_manual_note,4,paper_method_bgpshield,PaperMethod,BGPShield,pending,ready_with_manual_note,unreviewed,bgpshield_2025|context_2026,../context.md|raw/papers/bgpshield_2025.pdf,parsed/papers/bgpshield_2025.json,cleaned/papers/bgpshield_2025.md,bgpshield_2025_s001_page_1_001|bgpshield_2025_s001_page_1_003|bgpshield_2025_s003_page_3_001|bgpshield_2025_s003_page_3_002|bgpshield_2025_s003_page_3_003|bgpshield_2025_s004_page_4_003|bgpshield_2025_s008_page_8_003|bgpshield_2025_s010_page_10_001|bgpshield_2025_s012_page_12_001|bgpshield_2025_s013_page_13_002|bgpshield_2025_s013_page_13_003|bgpshield_2025_s014_page_14_001,packet_paper_method_bgpshield,action_entity_review_paper_method_bgpshield,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_bgpstream,59,02_ready_with_manual_note,4,concept_bgpstream,BGPConcept,BGPStream,approved,ready_with_manual_note,unreviewed,bgpstream_docs|context_2026,../context.md|raw/tools_docs/bgpstream_docs.html,parsed/data_docs/bgpstream_docs.json,cleaned/data_docs/bgpstream_docs.md,bgpstream_docs_s001_full_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001,packet_concept_bgpstream,action_entity_review_concept_bgpstream,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_datasource_bgpstream,60,02_ready_with_manual_note,4,datasource_bgpstream,DataSource,BGPStream,approved,ready_with_manual_note,unreviewed,bgpstream_docs|bear_2025|context_2026,../context.md|raw/papers/bear_2025.pdf|raw/tools_docs/bgpstream_docs.html,parsed/data_docs/bgpstream_docs.json|parsed/papers/bear_2025.json,cleaned/data_docs/bgpstream_docs.md|cleaned/papers/bear_2025.md,bear_2025_s004_page_4_001|bear_2025_s006_page_6_001|bear_2025_s010_page_10_004|bear_2025_s001_page_1_001|bear_2025_s001_page_1_002|bear_2025_s001_page_1_003|bear_2025_s002_page_2_001|bear_2025_s002_page_2_002|bear_2025_s002_page_2_003|bear_2025_s003_page_3_001|bear_2025_s003_page_3_002|bear_2025_s003_page_3_003,packet_datasource_bgpstream,action_entity_review_datasource_bgpstream,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_datasource_caida_as_relationships,61,02_ready_with_manual_note,4,datasource_caida_as_relationships,DataSource,CAIDA AS Relationships,approved,ready_with_manual_note,unreviewed,caida_as_relationships|context_2026,../context.md|raw/data_docs/caida_as_relationships.html,parsed/data_docs/caida_as_relationships.json,cleaned/data_docs/caida_as_relationships.md,caida_as_relationships_s001_full_013|caida_as_relationships_s001_full_001|caida_as_relationships_s001_full_011|caida_as_relationships_s001_full_012|caida_as_relationships_s001_full_015|caida_as_relationships_s001_full_002|caida_as_relationships_s001_full_003|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_010|caida_as_relationships_s001_full_014|caida_as_relationships_s001_full_006,packet_datasource_caida_as_relationships,action_entity_review_datasource_caida_as_relationships,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_case_celerbridge_bgp_hijack,62,02_ready_with_manual_note,4,case_celerbridge_bgp_hijack,Case,CelerBridge BGP Hijack,pending,ready_with_manual_note,unreviewed,bgpshield_2025|context_2026,../context.md|raw/papers/bgpshield_2025.pdf,parsed/papers/bgpshield_2025.json,cleaned/papers/bgpshield_2025.md,bgpshield_2025_s002_page_2_001|bgpshield_2025_s011_page_11_002|bgpshield_2025_s004_page_4_002|bgpshield_2025_s008_page_8_003|bgpshield_2025_s010_page_10_001|bgpshield_2025_s010_page_10_002|bgpshield_2025_s003_page_3_002|bgpshield_2025_s004_page_4_001|bgpshield_2025_s004_page_4_003|bgpshield_2025_s005_page_5_001|bgpshield_2025_s007_page_7_002|bgpshield_2025_s008_page_8_002,packet_case_celerbridge_bgp_hijack,action_entity_review_case_celerbridge_bgp_hijack,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_field_collector,63,02_ready_with_manual_note,4,field_collector,DataField,collector,approved,ready_with_manual_note,unreviewed,routeviews_api_doc|ripe_ris_docs|bgpstream_docs|context_2026,../context.md|raw/data_docs/ripe_ris_docs.html|raw/data_docs/routeviews_api_doc.html|raw/tools_docs/bgpstream_docs.html,parsed/data_docs/bgpstream_docs.json|parsed/data_docs/ripe_ris_docs.json|parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/bgpstream_docs.md|cleaned/data_docs/ripe_ris_docs.md|cleaned/data_docs/routeviews_api_doc.md,bgpstream_docs_s001_full_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_scope_001|ripe_ris_docs_s001_full_001|routeviews_api_doc_s001_full_020|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004,packet_field_collector,action_entity_review_field_collector,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_customer_cone,64,02_ready_with_manual_note,4,concept_customer_cone,BGPConcept,Customer Cone,approved,ready_with_manual_note,unreviewed,caida_as_relationships|context_2026,../context.md|raw/data_docs/caida_as_relationships.html,parsed/data_docs/caida_as_relationships.json,cleaned/data_docs/caida_as_relationships.md,caida_as_relationships_s001_full_008|caida_as_relationships_s001_full_014|caida_as_relationships_s001_full_007|caida_as_relationships_s001_full_009|caida_as_relationships_s001_full_010|caida_as_relationships_s001_full_011|caida_as_relationships_s001_full_013|caida_as_relationships_s001_full_015|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_006|caida_as_relationships_s001_full_012,packet_concept_customer_cone,action_entity_review_concept_customer_cone,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_ebgp,65,02_ready_with_manual_note,4,concept_ebgp,BGPConcept,eBGP,approved,ready_with_manual_note,unreviewed,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s006_1_1_001|rfc4271_s009_3_003|rfc4271_s030_5_1_3_002|rfc4271_s031_5_1_4_001|rfc4271_s038_6_3_002|rfc4271_s045_8_001|rfc4271_s060_9_1_001,packet_concept_ebgp,action_entity_review_concept_ebgp,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_case_facebook_2021_outage,66,02_ready_with_manual_note,4,case_facebook_2021_outage,Case,Facebook 2021 Outage,pending,ready_with_manual_note,unreviewed,facebook_outage_cloudflare_2021|facebook_outage_meta_2021|context_2026,../context.md|raw/cases/facebook_outage_cloudflare_2021.html|raw/cases/facebook_outage_meta_2021.html,parsed/cases/facebook_outage_cloudflare_2021.json|parsed/cases/facebook_outage_meta_2021.json,cleaned/cases/facebook_outage_cloudflare_2021.md|cleaned/cases/facebook_outage_meta_2021.md,context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_scope_001|context_2026_route_leak_001|facebook_outage_cloudflare_2021_s001_full_001|facebook_outage_cloudflare_2021_s001_full_007|facebook_outage_cloudflare_2021_s001_full_006|facebook_outage_cloudflare_2021_s001_full_008|facebook_outage_cloudflare_2021_s001_full_004|facebook_outage_cloudflare_2021_s001_full_005|facebook_outage_cloudflare_2021_s001_full_003,packet_case_facebook_2021_outage,action_entity_review_case_facebook_2021_outage,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_fib,67,02_ready_with_manual_note,4,concept_fib,BGPConcept,FIB,approved,ready_with_manual_note,unreviewed,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s005_1_001|rfc4271_s009_3_001|rfc4271_s009_3_002|rfc4271_s011_3_2_001|rfc4271_s060_9_1_001|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001,packet_concept_fib,action_entity_review_concept_fib,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_ibgp,68,02_ready_with_manual_note,4,concept_ibgp,BGPConcept,iBGP,approved,ready_with_manual_note,unreviewed,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s006_1_1_002|rfc4271_s009_3_003|rfc4271_s061_9_1_1_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s009_3_004|rfc4271_s011_3_2_001,packet_concept_ibgp,action_entity_review_concept_ibgp,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_case_indosat_route_leak,69,02_ready_with_manual_note,4,case_indosat_route_leak,Case,Indosat Route Leak,pending,ready_with_manual_note,unreviewed,indosat_route_leak_2014|context_2026,../context.md|raw/cases/indosat_route_leak_2014.html,parsed/cases/indosat_route_leak_2014.json,cleaned/cases/indosat_route_leak_2014.md,context_2026_route_leak_001|context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_scope_001|indosat_route_leak_2014_s001_full_001|indosat_route_leak_2014_s001_full_002|indosat_route_leak_2014_s001_full_005|indosat_route_leak_2014_s001_full_003|indosat_route_leak_2014_s001_full_004|indosat_route_leak_2014_s001_full_006,packet_case_indosat_route_leak,action_entity_review_case_indosat_route_leak,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_irr,70,02_ready_with_manual_note,4,concept_irr,BGPConcept,IRR,approved,ready_with_manual_note,unreviewed,rfc2622|context_2026,../context.md|raw/standards/rfc2622.txt,parsed/standards/rfc2622.json,cleaned/standards/rfc2622.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc2622_s014_1_002|rfc2622_s038_12_001|rfc2622_s038_12_002|rfc2622_s015_2_004|rfc2622_s014_1_001|rfc2622_s016_3_001|rfc2622_s016_3_002,packet_concept_irr,action_entity_review_concept_irr,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_paper_method_beam,71,02_ready_with_manual_note,4,paper_method_beam,PaperMethod,Learning with Semantics / BEAM,approved,ready_with_manual_note,unreviewed,beam_2024|context_2026,../context.md|raw/papers/beam_2024.pdf,parsed/papers/beam_2024.json,cleaned/papers/beam_2024.md,beam_2024_s002_page_2_001|beam_2024_s015_page_15_003|beam_2024_s011_page_11_004|beam_2024_s001_page_1_001|beam_2024_s003_page_3_001|beam_2024_s003_page_3_003|beam_2024_s005_page_5_001|beam_2024_s015_page_15_002|beam_2024_s002_page_2_003|beam_2024_s004_page_4_002|beam_2024_s004_page_4_003|beam_2024_s005_page_5_002,packet_paper_method_beam,action_entity_review_paper_method_beam,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_fp_legitimate_moas,72,02_ready_with_manual_note,4,fp_legitimate_moas,FalsePositivePattern,Legitimate MOAS,approved,ready_with_manual_note,unreviewed,rfc6811|context_2026,../context.md|raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,context_2026_route_leak_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_scope_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s003_2_001|rfc6811_s003_2_002|rfc6811_s003_2_003,packet_fp_legitimate_moas,action_entity_review_fp_legitimate_moas,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_anomaly_moas,73,02_ready_with_manual_note,4,anomaly_moas,AnomalyType,MOAS,approved,ready_with_manual_note,unreviewed,rfc6811|context_2026,../context.md|raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|context_2026_datasource_001|context_2026_as_path_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s003_2_001|rfc6811_s010_8_1_001|rfc6811_s001_1_003|rfc6811_s003_2_002|rfc6811_s005_3_001,packet_anomaly_moas,action_entity_review_anomaly_moas,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_moas,74,02_ready_with_manual_note,4,concept_moas,BGPConcept,MOAS,approved,ready_with_manual_note,unreviewed,rfc6811|context_2026,../context.md|raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s003_2_001|rfc6811_s003_2_002|rfc6811_s003_2_003,packet_concept_moas,action_entity_review_concept_moas,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_mrt,75,02_ready_with_manual_note,4,concept_mrt,BGPConcept,MRT,approved,ready_with_manual_note,unreviewed,ripe_ris_docs|bgpstream_docs|context_2026,../context.md|raw/data_docs/ripe_ris_docs.html|raw/tools_docs/bgpstream_docs.html,parsed/data_docs/bgpstream_docs.json|parsed/data_docs/ripe_ris_docs.json,cleaned/data_docs/bgpstream_docs.md|cleaned/data_docs/ripe_ris_docs.md,bgpstream_docs_s001_full_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|ripe_ris_docs_s001_full_001,packet_concept_mrt,action_entity_review_concept_mrt,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_origin_as,76,02_ready_with_manual_note,4,concept_origin_as,BGPConcept,Origin AS,approved,ready_with_manual_note,unreviewed,rfc4271|rfc6811|context_2026,../context.md|raw/standards/rfc4271.txt|raw/standards/rfc6811.txt,parsed/standards/rfc4271.json|parsed/standards/rfc6811.json,cleaned/standards/rfc4271.md|cleaned/standards/rfc6811.md,context_2026_as_path_001|context_2026_paper_bear_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s011_3_2_001|rfc4271_s045_8_001|rfc4271_s060_9_1_001|rfc4271_s076_10_003|rfc4271_s004_10_001,packet_concept_origin_as,action_entity_review_concept_origin_as,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_anomaly_origin_change,77,02_ready_with_manual_note,4,anomaly_origin_change,AnomalyType,Origin Change,approved,ready_with_manual_note,unreviewed,rfc6811|bgpshield_2025|context_2026,../context.md|raw/papers/bgpshield_2025.pdf|raw/standards/rfc6811.txt,parsed/papers/bgpshield_2025.json|parsed/standards/rfc6811.json,cleaned/papers/bgpshield_2025.md|cleaned/standards/rfc6811.md,bgpshield_2025_s010_page_10_002|bgpshield_2025_s004_page_4_002|bgpshield_2025_s010_page_10_001|bgpshield_2025_s004_page_4_003|bgpshield_2025_s007_page_7_001|bgpshield_2025_s008_page_8_001|bgpshield_2025_s009_page_9_003|bgpshield_2025_s001_page_1_003|bgpshield_2025_s003_page_3_004|bgpshield_2025_s009_page_9_002|bgpshield_2025_s012_page_12_003|bgpshield_2025_s013_page_13_002,packet_anomaly_origin_change,action_entity_review_anomaly_origin_change,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_field_origin_as,78,02_ready_with_manual_note,4,field_origin_as,DataField,origin_as,approved,ready_with_manual_note,unreviewed,rfc4271|rfc6811|context_2026,../context.md|raw/standards/rfc4271.txt|raw/standards/rfc6811.txt,parsed/standards/rfc4271.json|parsed/standards/rfc6811.json,cleaned/standards/rfc4271.md|cleaned/standards/rfc6811.md,context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_001,packet_field_origin_as,action_entity_review_field_origin_as,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_case_pakistan_youtube_2008,79,02_ready_with_manual_note,4,case_pakistan_youtube_2008,Case,Pakistan Telecom / YouTube Hijack,pending,ready_with_manual_note,unreviewed,youtube_hijack_google_2008|context_2026,../context.md|raw/cases/youtube_hijack_google_2008.html,parsed/cases/youtube_hijack_google_2008.json,cleaned/cases/youtube_hijack_google_2008.md,context_2026_route_leak_001|context_2026_datasource_001|context_2026_scope_001|context_2026_as_path_001|context_2026_paper_bear_001|youtube_hijack_google_2008_s001_full_003|youtube_hijack_google_2008_s001_full_001|youtube_hijack_google_2008_s001_full_002,packet_case_pakistan_youtube_2008,action_entity_review_case_pakistan_youtube_2008,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_anomaly_path_hijack,80,02_ready_with_manual_note,4,anomaly_path_hijack,AnomalyType,Path Hijack,approved,ready_with_manual_note,unreviewed,rfc4271|bgpshield_2025|context_2026,../context.md|raw/papers/bgpshield_2025.pdf|raw/standards/rfc4271.txt,parsed/papers/bgpshield_2025.json|parsed/standards/rfc4271.json,cleaned/papers/bgpshield_2025.md|cleaned/standards/rfc4271.md,bgpshield_2025_s010_page_10_002|bgpshield_2025_s002_page_2_001|bgpshield_2025_s007_page_7_002|bgpshield_2025_s001_page_1_003|bgpshield_2025_s003_page_3_002|bgpshield_2025_s004_page_4_002|bgpshield_2025_s004_page_4_003|bgpshield_2025_s012_page_12_003|bgpshield_2025_s005_page_5_001|bgpshield_2025_s008_page_8_001|bgpshield_2025_s001_page_1_001|bgpshield_2025_s004_page_4_001,packet_anomaly_path_hijack,action_entity_review_anomaly_path_hijack,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_anomaly_path_manipulation,81,02_ready_with_manual_note,4,anomaly_path_manipulation,AnomalyType,Path Manipulation,approved,ready_with_manual_note,unreviewed,rfc4271|bgpshield_2025|context_2026,../context.md|raw/papers/bgpshield_2025.pdf|raw/standards/rfc4271.txt,parsed/papers/bgpshield_2025.json|parsed/standards/rfc4271.json,cleaned/papers/bgpshield_2025.md|cleaned/standards/rfc4271.md,bgpshield_2025_s004_page_4_002|bgpshield_2025_s010_page_10_002|bgpshield_2025_s010_page_10_001|bgpshield_2025_s011_page_11_002|bgpshield_2025_s002_page_2_001|bgpshield_2025_s005_page_5_001|bgpshield_2025_s004_page_4_003|bgpshield_2025_s008_page_8_001|bgpshield_2025_s003_page_3_002|bgpshield_2025_s007_page_7_002|bgpshield_2025_s008_page_8_002|bgpshield_2025_s008_page_8_003,packet_anomaly_path_manipulation,action_entity_review_anomaly_path_manipulation,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_mechanism_path_vector,82,02_ready_with_manual_note,4,mechanism_path_vector,RoutingMechanism,Path-vector routing,approved,ready_with_manual_note,unreviewed,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_as_path_001|context_2026_route_leak_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_scope_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s026_4_002|rfc4271_s009_3_003|rfc4271_s010_3_1_001|rfc4271_s022_4_4_001|rfc4271_s031_5_1_4_001,packet_mechanism_path_vector,action_entity_review_mechanism_path_vector,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_peer,83,02_ready_with_manual_note,4,concept_peer,BGPConcept,Peer,approved,ready_with_manual_note,unreviewed,routeviews_api_doc|ripe_ris_docs|context_2026,../context.md|raw/data_docs/ripe_ris_docs.html|raw/data_docs/routeviews_api_doc.html,parsed/data_docs/ripe_ris_docs.json|parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/ripe_ris_docs.md|cleaned/data_docs/routeviews_api_doc.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|ripe_ris_docs_s001_full_001|routeviews_api_doc_s001_full_011|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_007|routeviews_api_doc_s001_full_008|routeviews_api_doc_s001_full_009,packet_concept_peer,action_entity_review_concept_peer,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
