workbook_id,review_order,review_batch,priority,entity_id,entity_type,display_name,review_status,review_bucket,review_decision,source_refs,source_paths,parsed_paths,cleaned_paths,chunk_sample_ids,related_packet_id,related_action_id,needs_llm,llm_skip_reason,decision_instructions,generated_by
review_workbook_field_peer_asn,84,02_ready_with_manual_note,4,field_peer_asn,DataField,peer_asn,approved,ready_with_manual_note,unreviewed,routeviews_api_doc|ripe_ris_docs|context_2026,../context.md|raw/data_docs/ripe_ris_docs.html|raw/data_docs/routeviews_api_doc.html,parsed/data_docs/ripe_ris_docs.json|parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/ripe_ris_docs.md|cleaned/data_docs/routeviews_api_doc.md,context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|ripe_ris_docs_s001_full_001|routeviews_api_doc_s001_full_007|routeviews_api_doc_s001_full_008|routeviews_api_doc_s001_full_010|routeviews_api_doc_s001_full_011|routeviews_api_doc_s001_full_016|routeviews_api_doc_s001_full_017,packet_field_peer_asn,action_entity_review_field_peer_asn,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_prefix,85,02_ready_with_manual_note,4,concept_prefix,BGPConcept,Prefix,approved,ready_with_manual_note,unreviewed,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s076_10_003|rfc4271_s010_3_1_001|rfc4271_s011_3_2_001|rfc4271_s021_2_003|rfc4271_s045_8_001,packet_concept_prefix,action_entity_review_concept_prefix,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_field_prefix,86,02_ready_with_manual_note,4,field_prefix,DataField,prefix,approved,ready_with_manual_note,unreviewed,rfc4271|rfc6811|context_2026,../context.md|raw/standards/rfc4271.txt|raw/standards/rfc6811.txt,parsed/standards/rfc4271.json|parsed/standards/rfc6811.json,cleaned/standards/rfc4271.md|cleaned/standards/rfc6811.md,context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_001,packet_field_prefix,action_entity_review_field_prefix,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_anomaly_prefix_hijack,87,02_ready_with_manual_note,4,anomaly_prefix_hijack,AnomalyType,Prefix Hijack,approved,ready_with_manual_note,unreviewed,rfc4271|rfc6811|bear_2025|context_2026,../context.md|raw/papers/bear_2025.pdf|raw/standards/rfc4271.txt|raw/standards/rfc6811.txt,parsed/papers/bear_2025.json|parsed/standards/rfc4271.json|parsed/standards/rfc6811.json,cleaned/papers/bear_2025.md|cleaned/standards/rfc4271.md|cleaned/standards/rfc6811.md,bear_2025_s006_page_6_002|bear_2025_s007_page_7_001|bear_2025_s004_page_4_003|bear_2025_s002_page_2_002|bear_2025_s002_page_2_003|bear_2025_s004_page_4_002|bear_2025_s010_page_10_004|bear_2025_s007_page_7_002|bear_2025_s001_page_1_003|bear_2025_s002_page_2_001|bear_2025_s007_page_7_003|bear_2025_s001_page_1_001,packet_anomaly_prefix_hijack,action_entity_review_anomaly_prefix_hijack,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_anomaly_prefix_outage,88,02_ready_with_manual_note,4,anomaly_prefix_outage,AnomalyType,Prefix Outage,approved,ready_with_manual_note,unreviewed,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_as_path_001|context_2026_scope_001|rfc4271_s006_1_1_001|rfc4271_s058_8_2_2_004|rfc4271_s058_8_2_2_007|rfc4271_s058_8_2_2_011|rfc4271_s048_8_1_2_001|rfc4271_s058_8_2_2_010|rfc4271_s058_8_2_2_014,packet_anomaly_prefix_outage,action_entity_review_anomaly_prefix_outage,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_rib,89,02_ready_with_manual_note,4,concept_rib,BGPConcept,RIB,approved,ready_with_manual_note,unreviewed,rfc4271|routeviews_api_doc|bgpstream_docs|context_2026,../context.md|raw/data_docs/routeviews_api_doc.html|raw/standards/rfc4271.txt|raw/tools_docs/bgpstream_docs.html,parsed/data_docs/bgpstream_docs.json|parsed/data_docs/routeviews_api_doc.json|parsed/standards/rfc4271.json,cleaned/data_docs/bgpstream_docs.md|cleaned/data_docs/routeviews_api_doc.md|cleaned/standards/rfc4271.md,bgpstream_docs_s001_full_001|context_2026_paper_bear_001|context_2026_datasource_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s011_3_2_001|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s060_9_1_001|rfc4271_s005_1_001|rfc4271_s009_3_001,packet_concept_rib,action_entity_review_concept_rib,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_ripe_ris,90,02_ready_with_manual_note,4,concept_ripe_ris,BGPConcept,RIPE RIS,approved,ready_with_manual_note,unreviewed,ripe_ris_docs|context_2026,../context.md|raw/data_docs/ripe_ris_docs.html,parsed/data_docs/ripe_ris_docs.json,cleaned/data_docs/ripe_ris_docs.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|ripe_ris_docs_s001_full_001,packet_concept_ripe_ris,action_entity_review_concept_ripe_ris,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_datasource_ripe_ris,91,02_ready_with_manual_note,4,datasource_ripe_ris,DataSource,RIPE RIS,approved,ready_with_manual_note,unreviewed,ripe_ris_docs|context_2026,../context.md|raw/data_docs/ripe_ris_docs.html,parsed/data_docs/ripe_ris_docs.json,cleaned/data_docs/ripe_ris_docs.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|ripe_ris_docs_s001_full_001,packet_datasource_ripe_ris,action_entity_review_datasource_ripe_ris,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_roa,92,02_ready_with_manual_note,4,concept_roa,BGPConcept,ROA,approved,ready_with_manual_note,unreviewed,rfc6811|context_2026,../context.md|raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_002|rfc6811_s010_8_1_001|rfc6811_s001_1_001|rfc6811_s003_2_001|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s003_2_002,packet_concept_roa,action_entity_review_concept_roa,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_field_roa_status,93,02_ready_with_manual_note,4,field_roa_status,DataField,roa_status,approved,ready_with_manual_note,unreviewed,rfc6811|context_2026,../context.md|raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s003_2_001|rfc6811_s010_8_1_001|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s003_2_002,packet_field_roa_status,action_entity_review_field_roa_status,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_route_collector,94,02_ready_with_manual_note,4,concept_route_collector,BGPConcept,Route Collector,approved,ready_with_manual_note,unreviewed,routeviews_api_doc|ripe_ris_docs|context_2026,../context.md|raw/data_docs/ripe_ris_docs.html|raw/data_docs/routeviews_api_doc.html,parsed/data_docs/ripe_ris_docs.json|parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/ripe_ris_docs.md|cleaned/data_docs/routeviews_api_doc.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_as_path_001|context_2026_scope_001|ripe_ris_docs_s001_full_001|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_007,packet_concept_route_collector,action_entity_review_concept_route_collector,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_anomaly_route_leak,95,02_ready_with_manual_note,4,anomaly_route_leak,AnomalyType,Route Leak,approved,ready_with_manual_note,unreviewed,rfc7908|rfc9234|beam_2024|context_2026,../context.md|raw/papers/beam_2024.pdf|raw/standards/rfc7908.txt|raw/standards/rfc9234.txt,parsed/papers/beam_2024.json|parsed/standards/rfc7908.json|parsed/standards/rfc9234.json,cleaned/papers/beam_2024.md|cleaned/standards/rfc7908.md|cleaned/standards/rfc9234.md,beam_2024_s009_page_9_003|beam_2024_s013_page_13_001|beam_2024_s002_page_2_003|beam_2024_s003_page_3_003|beam_2024_s011_page_11_003|beam_2024_s009_page_9_001|beam_2024_s014_page_14_002|beam_2024_s015_page_15_001|beam_2024_s004_page_4_002|beam_2024_s009_page_9_002|beam_2024_s010_page_10_003|beam_2024_s003_page_3_001,packet_anomaly_route_leak,action_entity_review_anomaly_route_leak,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_mechanism_route_origin_validation,96,02_ready_with_manual_note,4,mechanism_route_origin_validation,RoutingMechanism,Route Origin Validation,approved,ready_with_manual_note,unreviewed,rfc6811|context_2026,../context.md|raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s006_4_001|rfc6811_s008_6_001|rfc6811_s003_2_001|rfc6811_s001_1_003|rfc6811_s003_2_002,packet_mechanism_route_origin_validation,action_entity_review_mechanism_route_origin_validation,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_routeviews,97,02_ready_with_manual_note,4,concept_routeviews,BGPConcept,RouteViews,approved,ready_with_manual_note,unreviewed,routeviews_api_doc|context_2026,../context.md|raw/data_docs/routeviews_api_doc.html,parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/routeviews_api_doc.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|routeviews_api_doc_s001_full_018|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_006,packet_concept_routeviews,action_entity_review_concept_routeviews,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_datasource_routeviews,98,02_ready_with_manual_note,4,datasource_routeviews,DataSource,RouteViews,approved,ready_with_manual_note,unreviewed,routeviews_api_doc|context_2026,../context.md|raw/data_docs/routeviews_api_doc.html,parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/routeviews_api_doc.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_006|routeviews_api_doc_s001_full_007,packet_datasource_routeviews,action_entity_review_datasource_routeviews,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_rov,99,02_ready_with_manual_note,4,concept_rov,BGPConcept,ROV,approved,ready_with_manual_note,unreviewed,rfc6811|context_2026,../context.md|raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_003|rfc6811_s003_2_002|rfc6811_s005_3_001|rfc6811_s008_6_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s003_2_001,packet_concept_rov,action_entity_review_concept_rov,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_rpki,100,02_ready_with_manual_note,4,concept_rpki,BGPConcept,RPKI,approved,ready_with_manual_note,unreviewed,rfc6811|context_2026,../context.md|raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s011_8_2_001|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s006_4_001|rfc6811_s008_6_001,packet_concept_rpki,action_entity_review_concept_rpki,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_datasource_rpki_roa,101,02_ready_with_manual_note,4,datasource_rpki_roa,DataSource,RPKI / ROA,approved,ready_with_manual_note,unreviewed,rfc6811|routeviews_api_doc|context_2026,../context.md|raw/data_docs/routeviews_api_doc.html|raw/standards/rfc6811.txt,parsed/data_docs/routeviews_api_doc.json|parsed/standards/rfc6811.json,cleaned/data_docs/routeviews_api_doc.md|cleaned/standards/rfc6811.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s003_2_001|rfc6811_s006_4_001|rfc6811_s008_6_001|rfc6811_s010_8_1_001,packet_datasource_rpki_roa,action_entity_review_datasource_rpki_roa,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_fp_short_route_flap,102,02_ready_with_manual_note,4,fp_short_route_flap,FalsePositivePattern,Short route flap,approved,ready_with_manual_note,unreviewed,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_route_leak_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_scope_001|rfc4271_s004_10_001|rfc4271_s030_5_1_3_003|rfc4271_s046_10_001|rfc4271_s058_8_2_2_001|rfc4271_s066_9_1_4_001|rfc4271_s069_9_2_1_1_001|rfc4271_s081_6_003,packet_fp_short_route_flap,action_entity_review_fp_short_route_flap,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_fp_single_collector_bias,103,02_ready_with_manual_note,4,fp_single_collector_bias,FalsePositivePattern,Single collector bias,approved,ready_with_manual_note,unreviewed,routeviews_api_doc|ripe_ris_docs|context_2026,../context.md|raw/data_docs/ripe_ris_docs.html|raw/data_docs/routeviews_api_doc.html,parsed/data_docs/ripe_ris_docs.json|parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/ripe_ris_docs.md|cleaned/data_docs/routeviews_api_doc.md,context_2026_datasource_001|context_2026_route_leak_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_scope_001|ripe_ris_docs_s001_full_001|routeviews_api_doc_s001_full_007|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_005,packet_fp_single_collector_bias,action_entity_review_fp_single_collector_bias,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_anomaly_subprefix_hijack,104,02_ready_with_manual_note,4,anomaly_subprefix_hijack,AnomalyType,Subprefix Hijack,approved,ready_with_manual_note,unreviewed,rfc6811|bear_2025|context_2026,../context.md|raw/papers/bear_2025.pdf|raw/standards/rfc6811.txt,parsed/papers/bear_2025.json|parsed/standards/rfc6811.json,cleaned/papers/bear_2025.md|cleaned/standards/rfc6811.md,bear_2025_s004_page_4_003|bear_2025_s002_page_2_002|bear_2025_s002_page_2_003|bear_2025_s004_page_4_002|bear_2025_s003_page_3_003|bear_2025_s006_page_6_001|bear_2025_s006_page_6_002|bear_2025_s007_page_7_002|bear_2025_s001_page_1_001|bear_2025_s002_page_2_001|bear_2025_s007_page_7_001|bear_2025_s008_page_8_002,packet_anomaly_subprefix_hijack,action_entity_review_anomaly_subprefix_hijack,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_field_timestamp,105,02_ready_with_manual_note,4,field_timestamp,DataField,timestamp,approved,ready_with_manual_note,unreviewed,bgpstream_docs|context_2026,../context.md|raw/tools_docs/bgpstream_docs.html,parsed/data_docs/bgpstream_docs.json,cleaned/data_docs/bgpstream_docs.md,bgpstream_docs_s001_full_001|context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001,packet_field_timestamp,action_entity_review_field_timestamp,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_field_update_type,106,02_ready_with_manual_note,4,field_update_type,DataField,update_type,approved,ready_with_manual_note,unreviewed,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003|rfc4271_s019_2_001|rfc4271_s021_2_001|rfc4271_s023_4_5_001,packet_field_update_type,action_entity_review_field_update_type,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_valley_free,107,02_ready_with_manual_note,4,concept_valley_free,BGPConcept,Valley-free,approved,ready_with_manual_note,unreviewed,rfc7908|caida_as_relationships|context_2026,../context.md|raw/data_docs/caida_as_relationships.html|raw/standards/rfc7908.txt,parsed/data_docs/caida_as_relationships.json|parsed/standards/rfc7908.json,cleaned/data_docs/caida_as_relationships.md|cleaned/standards/rfc7908.md,caida_as_relationships_s001_full_014|caida_as_relationships_s001_full_007|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_006|caida_as_relationships_s001_full_012|caida_as_relationships_s001_full_001|caida_as_relationships_s001_full_002|caida_as_relationships_s001_full_003|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_008|caida_as_relationships_s001_full_009|caida_as_relationships_s001_full_010,packet_concept_valley_free,action_entity_review_concept_valley_free,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_mechanism_valley_free,108,02_ready_with_manual_note,4,mechanism_valley_free,RoutingMechanism,Valley-free Routing,approved,ready_with_manual_note,unreviewed,rfc7908|caida_as_relationships|beam_2024|context_2026,../context.md|raw/data_docs/caida_as_relationships.html|raw/papers/beam_2024.pdf|raw/standards/rfc7908.txt,parsed/data_docs/caida_as_relationships.json|parsed/papers/beam_2024.json|parsed/standards/rfc7908.json,cleaned/data_docs/caida_as_relationships.md|cleaned/papers/beam_2024.md|cleaned/standards/rfc7908.md,beam_2024_s004_page_4_002|beam_2024_s011_page_11_003|beam_2024_s013_page_13_004|beam_2024_s004_page_4_001|beam_2024_s003_page_3_002|beam_2024_s012_page_12_003|beam_2024_s002_page_2_002|beam_2024_s013_page_13_001|beam_2024_s003_page_3_001|beam_2024_s004_page_4_003|beam_2024_s005_page_5_001|beam_2024_s005_page_5_002,packet_mechanism_valley_free,action_entity_review_mechanism_valley_free,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_vantage_point,109,02_ready_with_manual_note,4,concept_vantage_point,BGPConcept,Vantage Point,approved,ready_with_manual_note,unreviewed,ripe_ris_docs|context_2026,../context.md|raw/data_docs/ripe_ris_docs.html,parsed/data_docs/ripe_ris_docs.json,cleaned/data_docs/ripe_ris_docs.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|ripe_ris_docs_s001_full_001,packet_concept_vantage_point,action_entity_review_concept_vantage_point,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_case_vodafone_2021_route_leak,110,02_ready_with_manual_note,4,case_vodafone_2021_route_leak,Case,Vodafone Idea AS55410 Route Leak,approved,ready_with_manual_note,unreviewed,bgpshield_2025|context_2026,../context.md|raw/papers/bgpshield_2025.pdf,parsed/papers/bgpshield_2025.json,cleaned/papers/bgpshield_2025.md,bgpshield_2025_s012_page_12_002|bgpshield_2025_s012_page_12_003|bgpshield_2025_s015_page_15_003|bgpshield_2025_s013_page_13_001|bgpshield_2025_s011_page_11_002|bgpshield_2025_s004_page_4_003|bgpshield_2025_s007_page_7_002|bgpshield_2025_s014_page_14_001|bgpshield_2025_s001_page_1_002|bgpshield_2025_s003_page_3_004|bgpshield_2025_s011_page_11_004|bgpshield_2025_s014_page_14_002,packet_case_vodafone_2021_route_leak,action_entity_review_case_vodafone_2021_route_leak,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_whois_rdap,111,02_ready_with_manual_note,4,concept_whois_rdap,BGPConcept,WHOIS / RDAP,approved,ready_with_manual_note,unreviewed,rfc3912|rfc9082|rfc9083|context_2026,../context.md|raw/standards/rfc3912.txt|raw/standards/rfc9082.txt|raw/standards/rfc9083.txt,parsed/standards/rfc3912.json|parsed/standards/rfc9082.json|parsed/standards/rfc9083.json,cleaned/standards/rfc3912.md|cleaned/standards/rfc9082.md|cleaned/standards/rfc9083.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc3912_s001_1_001|rfc3912_s002_2_001|rfc3912_s003_3_001|rfc3912_s004_4_001|rfc3912_s005_5_001|rfc3912_s008_21355_001|rfc3912_s008_21355_002,packet_concept_whois_rdap,action_entity_review_concept_whois_rdap,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
review_workbook_concept_withdrawal,112,02_ready_with_manual_note,4,concept_withdrawal,BGPConcept,Withdrawal,approved,ready_with_manual_note,unreviewed,rfc4271|context_2026,../context.md|raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s011_3_2_001|rfc4271_s045_8_001|rfc4271_s060_9_1_001|rfc4271_s069_9_2_1_1_001|rfc4271_s076_10_003,packet_concept_withdrawal,action_entity_review_concept_withdrawal,False,不需要 LLM；本记录只做人工来源复核入口。,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。,scripts/build_human_review_workbook.py
